Uid,year,name,type,who,Nart,link
urn:nir:stato:decreto.legislativo:2009;179,2009,Decreto Legislativo 1 Dicembre 179/2009,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;179
urn:nir:stato:decreto.legislativo:2009;178,2009,Decreto Legislativo 1 Dicembre 178/2009,decreto.legislativo,stato,19,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;178
urn:nir:stato:decreto.legislativo:2009;177,2009,Decreto Legislativo 1 Dicembre 177/2009,decreto.legislativo,stato,25,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;177
urn:nir:stato:decreto.legislativo:2009;153,2009,Decreto Legislativo 3 Ottobre 153/2009,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;153
urn:nir:stato:decreto.legislativo:2009;151,2009,Decreto Legislativo 25 Settembre 151/2009,decreto.legislativo,stato,36,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;151
urn:nir:stato:decreto.legislativo:2009;150,2009,Decreto Legislativo 27 Ottobre 150/2009,decreto.legislativo,stato,76,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;150
urn:nir:stato:decreto.legislativo:2009;149,2009,Decreto Legislativo 29 Ottobre 149/2009,decreto.legislativo,stato,25,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;149
urn:nir:stato:decreto.legislativo:2009;148,2009,Decreto Legislativo 29 Ottobre 148/2009,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;148
urn:nir:stato:decreto.legislativo:2009;147,2009,Decreto Legislativo 13 Ottobre 147/2009,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;147
urn:nir:stato:decreto.legislativo:2009;146,2009,Decreto Legislativo 25 Settembre 146/2009,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;146
urn:nir:stato:decreto.legislativo:2009;142,2009,Decreto Legislativo 14 Settembre 142/2009,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;142
urn:nir:stato:decreto.legislativo:2009;133,2009,Decreto Legislativo 14 Settembre 133/2009,decreto.legislativo,stato,24,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;133
urn:nir:stato:decreto.legislativo:2009;118,2009,Decreto Legislativo 28 Luglio 118/2009,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;118
urn:nir:stato:decreto.legislativo:2009;106,2009,Decreto Legislativo 3 Agosto 106/2009,decreto.legislativo,stato,187,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;106
urn:nir:stato:decreto.legislativo:2009;101,2009,Decreto Legislativo 17 Luglio 101/2009,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;101
urn:nir:stato:decreto.legislativo:2009;066,2009,Decreto Legislativo 18 Maggio 66/2009,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;066
urn:nir:stato:decreto.legislativo:2009;064,2009,Decreto Legislativo 14 Maggio 64/2009,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;064
urn:nir:stato:decreto.legislativo:2009;054,2009,Decreto Legislativo 28 Maggio 54/2009,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;054
urn:nir:stato:decreto.legislativo:2009;030,2009,Decreto Legislativo 16 Marzo 30/2009,decreto.legislativo,stato,17,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;030
urn:nir:stato:decreto.legislativo:2009;024,2009,Decreto Legislativo 24 Febbraio 24/2009,decreto.legislativo,stato,14,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;024
urn:nir:stato:decreto.legislativo:2009;023,2009,Decreto Legislativo 20 Febbraio 23/2009,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;023
urn:nir:stato:decreto.legislativo:2009;022,2009,Decreto Legislativo 24 Febbraio 22/2009,decreto.legislativo,stato,34,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2009;022
urn:nir:stato:decreto.legislativo:2010;274,2010,Decreto Legislativo 23 Dicembre 274/2010,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;274
urn:nir:stato:decreto.legislativo:2010;267,2010,Decreto Legislativo 30 Dicembre 267/2010,decreto.legislativo,stato,39,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;267
urn:nir:stato:decreto.legislativo:2010;266,2010,Decreto Legislativo 23 Dicembre 266/2010,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;266
urn:nir:stato:decreto.legislativo:2010;265,2010,Decreto Legislativo 23 Dicembre 265/2010,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;265
urn:nir:stato:decreto.legislativo:2010;264,2010,Decreto Legislativo 23 Dicembre 264/2010,decreto.legislativo,stato,11,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;264
urn:nir:stato:decreto.legislativo:2010;262,2010,Decreto Legislativo 19 Novembre 262/2010,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;262
urn:nir:stato:decreto.legislativo:2010;259,2010,Decreto Legislativo 30 Dicembre 259/2010,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;259
urn:nir:stato:decreto.legislativo:2010;257,2010,Decreto Legislativo 30 Dicembre 257/2010,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;257
urn:nir:stato:decreto.legislativo:2010;255,2010,Decreto Legislativo 10 Dicembre 255/2010,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;255
urn:nir:stato:decreto.legislativo:2010;252,2010,Decreto Legislativo 19 Novembre 252/2010,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;252
urn:nir:stato:decreto.legislativo:2010;247,2010,Decreto Legislativo 30 Dicembre 247/2010,decreto.legislativo,stato,41,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;247
urn:nir:stato:decreto.legislativo:2010;245,2010,Decreto Legislativo 23 Dicembre 245/2010,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;245
urn:nir:stato:decreto.legislativo:2010;241,2010,Decreto Legislativo 23 Dicembre 241/2010,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;241
urn:nir:stato:decreto.legislativo:2010;239,2010,Decreto Legislativo 30 Dicembre 239/2010,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;239
urn:nir:stato:decreto.legislativo:2010;235,2010,Decreto Legislativo 30 Dicembre 235/2010,decreto.legislativo,stato,57,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;235
urn:nir:stato:decreto.legislativo:2010;224,2010,Decreto Legislativo 29 Novembre 224/2010,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;224
urn:nir:stato:decreto.legislativo:2010;219,2010,Decreto Legislativo 10 Dicembre 219/2010,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;219
urn:nir:stato:decreto.legislativo:2010;218,2010,Decreto Legislativo 14 Dicembre 218/2010,decreto.legislativo,stato,16,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;218
urn:nir:stato:decreto.legislativo:2010;216,2010,Decreto Legislativo 26 Novembre 216/2010,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;216
urn:nir:stato:decreto.legislativo:2010;213,2010,Decreto Legislativo 13 Dicembre 213/2010,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;213
urn:nir:stato:decreto.legislativo:2010;212,2010,Decreto Legislativo 13 Dicembre 212/2010,decreto.legislativo,stato,55,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;212
urn:nir:stato:decreto.legislativo:2010;205,2010,Decreto Legislativo 3 Dicembre 205/2010,decreto.legislativo,stato,44,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;205
urn:nir:stato:decreto.legislativo:2010;204,2010,Decreto Legislativo 26 Ottobre 204/2010,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;204
urn:nir:stato:decreto.legislativo:2010;200,2010,Decreto Legislativo 26 Ottobre 200/2010,decreto.legislativo,stato,14,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;200
urn:nir:stato:decreto.legislativo:2010;198,2010,Decreto Legislativo 26 Ottobre 198/2010,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;198
urn:nir:stato:decreto.legislativo:2010;194,2010,Decreto Legislativo 26 Ottobre 194/2010,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;194
urn:nir:stato:decreto.legislativo:2010;193,2010,Decreto Legislativo 26 Ottobre 193/2010,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;193
urn:nir:stato:decreto.legislativo:2010;192,2010,Decreto Legislativo 26 Ottobre 192/2010,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;192
urn:nir:stato:decreto.legislativo:2010;191,2010,Decreto Legislativo 8 Ottobre 191/2010,decreto.legislativo,stato,50,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;191
urn:nir:stato:decreto.legislativo:2010;190,2010,Decreto Legislativo 13 Ottobre 190/2010,decreto.legislativo,stato,25,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;190
urn:nir:stato:decreto.legislativo:2010;186,2010,Decreto Legislativo 8 Ottobre 186/2010,decreto.legislativo,stato,21,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;186
urn:nir:stato:decreto.legislativo:2010;181,2010,Decreto Legislativo 27 Settembre 181/2010,decreto.legislativo,stato,17,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;181
urn:nir:stato:decreto.legislativo:2010;179,2010,Decreto Legislativo 5 Ottobre 179/2010,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;179
urn:nir:stato:decreto.legislativo:2010;176,2010,Decreto Legislativo 5 Ottobre 176/2010,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;176
urn:nir:stato:decreto.legislativo:2010;162,2010,Decreto Legislativo 9 Settembre 162/2010,decreto.legislativo,stato,41,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;162
urn:nir:stato:decreto.legislativo:2010;161,2010,Decreto Legislativo 7 Settembre 161/2010,decreto.legislativo,stato,25,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;161
urn:nir:stato:decreto.legislativo:2010;156,2010,Decreto Legislativo 17 Settembre 156/2010,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;156
urn:nir:stato:decreto.legislativo:2010;155,2010,Decreto Legislativo 13 Agosto 155/2010,decreto.legislativo,stato,49,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;155
urn:nir:stato:decreto.legislativo:2010;153,2010,Decreto Legislativo 2 Agosto 153/2010,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;153
urn:nir:stato:decreto.legislativo:2010;141,2010,Decreto Legislativo 13 Agosto 141/2010,decreto.legislativo,stato,38,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;141
urn:nir:stato:decreto.legislativo:2010;131,2010,Decreto Legislativo 13 Agosto 131/2010,decreto.legislativo,stato,130,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;131
urn:nir:stato:decreto.legislativo:2010;130,2010,Decreto Legislativo 13 Agosto 130/2010,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;130
urn:nir:stato:decreto.legislativo:2010;128,2010,Decreto Legislativo 29 Giugno 128/2010,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;128
urn:nir:stato:decreto.legislativo:2010;124,2010,Decreto Legislativo 25 Giugno 124/2010,decreto.legislativo,stato,16,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;124
urn:nir:stato:decreto.legislativo:2010;110,2010,Decreto Legislativo 2 Luglio 110/2010,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;110
urn:nir:stato:decreto.legislativo:2010;104,2010,Decreto Legislativo 2 Luglio 104/2010,decreto.legislativo,stato,168,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;104
urn:nir:stato:decreto.legislativo:2010;086,2010,Decreto Legislativo 14 Maggio 86/2010,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;086
urn:nir:stato:decreto.legislativo:2010;085,2010,Decreto Legislativo 28 Maggio 85/2010,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;085
urn:nir:stato:decreto.legislativo:2010;075,2010,Decreto Legislativo 29 Aprile 75/2010,decreto.legislativo,stato,31,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;075
urn:nir:stato:decreto.legislativo:2010;068,2010,Decreto Legislativo 8 Aprile 68/2010,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;068
urn:nir:stato:decreto.legislativo:2010;066,2010,Decreto Legislativo 15 Marzo 66/2010,decreto.legislativo,stato,2472,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;066
urn:nir:stato:decreto.legislativo:2010;061,2010,Decreto Legislativo 8 Aprile 61/2010,decreto.legislativo,stato,33,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;061
urn:nir:stato:decreto.legislativo:2010;059,2010,Decreto Legislativo 26 Marzo 59/2010,decreto.legislativo,stato,93,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;059
urn:nir:stato:decreto.legislativo:2010;058,2010,Decreto Legislativo 4 Aprile 58/2010,decreto.legislativo,stato,25,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;058
urn:nir:stato:decreto.legislativo:2010;057,2010,Decreto Legislativo 29 Marzo 57/2010,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;057
urn:nir:stato:decreto.legislativo:2010;056,2010,Decreto Legislativo 29 Marzo 56/2010,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;056
urn:nir:stato:decreto.legislativo:2010;053,2010,Decreto Legislativo 20 Marzo 53/2010,decreto.legislativo,stato,16,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;053
urn:nir:stato:decreto.legislativo:2010;049,2010,Decreto Legislativo 23 Febbraio 49/2010,decreto.legislativo,stato,18,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;049
urn:nir:stato:decreto.legislativo:2010;048,2010,Decreto Legislativo 29 Marzo 48/2010,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;048
urn:nir:stato:decreto.legislativo:2010;047,2010,Decreto Legislativo 15 Marzo 47/2010,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;047
urn:nir:stato:decreto.legislativo:2010;044,2010,Decreto Legislativo 15 Marzo 44/2010,decreto.legislativo,stato,20,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;044
urn:nir:stato:decreto.legislativo:2010;039,2010,Decreto Legislativo 27 Gennaio 39/2010,decreto.legislativo,stato,56,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;039
urn:nir:stato:decreto.legislativo:2010;037,2010,Decreto Legislativo 25 Gennaio 37/2010,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;037
urn:nir:stato:decreto.legislativo:2010;035,2010,Decreto Legislativo 27 Gennaio 35/2010,decreto.legislativo,stato,16,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;035
urn:nir:stato:decreto.legislativo:2010;032,2010,Decreto Legislativo 27 Gennaio 32/2010,decreto.legislativo,stato,19,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;032
urn:nir:stato:decreto.legislativo:2010;031,2010,Decreto Legislativo 15 Febbraio 31/2010,decreto.legislativo,stato,37,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;031
urn:nir:stato:decreto.legislativo:2010;028,2010,Decreto Legislativo 4 Marzo 28/2010,decreto.legislativo,stato,43,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;028
urn:nir:stato:decreto.legislativo:2010;027,2010,Decreto Legislativo 27 Gennaio 27/2010,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;027
urn:nir:stato:decreto.legislativo:2010;023,2010,Decreto Legislativo 15 Febbraio 23/2010,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;023
urn:nir:stato:decreto.legislativo:2010;022,2010,Decreto Legislativo 11 Febbraio 22/2010,decreto.legislativo,stato,19,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;022
urn:nir:stato:decreto.legislativo:2010;021,2010,Decreto Legislativo 27 Gennaio 21/2010,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;021
urn:nir:stato:decreto.legislativo:2010;018,2010,Decreto Legislativo 11 Febbraio 18/2010,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;018
urn:nir:stato:decreto.legislativo:2010;017,2010,Decreto Legislativo 27 Gennaio 17/2010,decreto.legislativo,stato,30,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;017
urn:nir:stato:decreto.legislativo:2010;016,2010,Decreto Legislativo 25 Gennaio 16/2010,decreto.legislativo,stato,33,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;016
urn:nir:stato:decreto.legislativo:2010;015,2010,Decreto Legislativo 25 Gennaio 15/2010,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;015
urn:nir:stato:decreto.legislativo:2010;014,2010,Decreto Legislativo 4 Febbraio 14/2010,decreto.legislativo,stato,11,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2010;014
